source_name,source_type,title,link,published,fetched_at,domain
Detik News,rss,"Dasco Akan Kumpulkan Pimpinan Fraksi DPR Besok, Bahas 17+8 Tuntutan Rakyat",https://news.detik.com/berita/d-8095065/dasco-akan-kumpulkan-pimpinan-fraksi-dpr-besok-bahas-17-8-tuntutan-rakyat,2025-09-03 19:30:06 +0700,2025-09-03 22:21:58 +0700,detik.com
Tempo Nasional,rss,Kemensos Beri Santunan untuk Korban Unjuk Rasa,https://nasional.tempo.co/read/2045905/kemensos-beri-santunan-untuk-korban-unjuk-rasa,2025-09-03 19:29:11 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Berita Terkini Harian Negara Pemasok Senjata Terbaru Hari Ini - Kompas.com,https://news.google.com/rss/articles/CBMiXkFVX3lxTE82UEtSX1doeTJ5ZFgyd2lQWENYV2luQi01TGEwcjlTVnBwcmNlMHNURDNUWE5mZHF2OVpjcUl3OVZpVnJGWXBqWXFQeVVsSFpFb2tIRC1QeDRxNjVNZEE?oc=5,2025-09-03 19:29:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik News,rss,KOPEMA Jelaskan Polemik Kenaikan Harga Sewa Kios Blok M,https://news.detik.com/berita/d-8095063/kopema-jelaskan-polemik-kenaikan-harga-sewa-kios-blok-m,2025-09-03 19:28:06 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Puluhan Santri di Depok Dilarikan ke RS Usai Muntah-muntah hingga Diare,https://news.detik.com/berita/d-8095056/puluhan-santri-di-depok-dilarikan-ke-rs-usai-muntah-muntah-hingga-diare,2025-09-03 19:23:43 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,Lima Pesan Gerakan Nurani Bangsa untuk Pemerintah Pascagelombang Demo,https://www.cnnindonesia.com/nasional/20250903183816-20-1269843/lima-pesan-gerakan-nurani-bangsa-untuk-pemerintah-pascagelombang-demo,2025-09-03 19:22:41 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
CNNI Nasional,rss,Polisi Tangkap Tersangka Pelaku Penjarahan Rumah Sri Mulyani,https://www.cnnindonesia.com/nasional/20250903190805-12-1269848/polisi-tangkap-tersangka-pelaku-penjarahan-rumah-sri-mulyani,2025-09-03 19:19:02 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Tempo Bisnis,rss,"Kementerian ESDM Minta Anggaran sebesar Rp 21,67 Triliun untuk 2026",https://bisnis.tempo.co/read/2045902/kementerian-esdm-minta-anggaran-sebesar-rp-2167-triliun-untuk-2026,2025-09-03 19:18:30 +0700,2025-09-03 22:21:58 +0700,tempo.co
CNNI Ekonomi,rss,Prabowo dan Xi Jinping Bahas Giant Sea Wall Pantura Jawa,https://www.cnnindonesia.com/ekonomi/20250903185612-532-1269844/prabowo-dan-xi-jinping-bahas-giant-sea-wall-pantura-jawa,2025-09-03 19:12:36 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik News,rss,KPK Duga RK Beli Mobil Mercy BJ Habibie Pakai Uang Hasil Korupsi,https://news.detik.com/berita/d-8095046/kpk-duga-rk-beli-mobil-mercy-bj-habibie-pakai-uang-hasil-korupsi,2025-09-03 19:11:45 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Prabowo Gelar Pertemuan Khusus dengan Putin di China, Bahas Hal Ini",https://news.detik.com/berita/d-8095031/prabowo-gelar-pertemuan-khusus-dengan-putin-di-china-bahas-hal-ini,2025-09-03 19:08:34 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Bertemu di Beijing, Prabowo dan Xi Jinping Bahas Giant Sea Wall Pantura",https://news.detik.com/berita/d-8095026/bertemu-di-beijing-prabowo-dan-xi-jinping-bahas-giant-sea-wall-pantura,2025-09-03 19:04:20 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,Kejagung Panggil Lagi Nadiem Makarim di Kasus Korupsi Laptop Besok,https://www.cnnindonesia.com/nasional/20250903182706-12-1269838/kejagung-panggil-lagi-nadiem-makarim-di-kasus-korupsi-laptop-besok,2025-09-03 19:03:46 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Tempo Bisnis,rss,Telkom Batal RUPSLB Hari Ini,https://bisnis.tempo.co/read/2045897/telkom-batal-rupslb-hari-ini,2025-09-03 19:01:26 +0700,2025-09-03 22:21:58 +0700,tempo.co
Detik News,rss,Kejagung Periksa Lagi Nadiem Makarim soal Kasus Pengadaan Laptop Besok,https://news.detik.com/berita/d-8095024/kejagung-periksa-lagi-nadiem-makarim-soal-kasus-pengadaan-laptop-besok,2025-09-03 19:01:07 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Dampak Gempa Dahsyat di Afghanistan, Lebih Seribu Jiwa Melayang",https://news.detik.com/foto-news/d-8093990/dampak-gempa-dahsyat-di-afghanistan-lebih-seribu-jiwa-melayang,2025-09-03 19:00:31 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Ekonomi,rss,"ESDM Akan Panggil Pertamina, Shell Cs Buntut Langka BBM di SPBU Swasta",https://www.cnnindonesia.com/ekonomi/20250903184647-85-1269842/esdm-akan-panggil-pertamina-shell-cs-buntut-langka-bbm-di-spbu-swasta,2025-09-03 19:00:15 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,"Vietnam Loloskan Benih Lobster Ilegal, RI Setop Kerja Sama",https://finance.detik.com/berita-ekonomi-bisnis/d-8095008/vietnam-loloskan-benih-lobster-ilegal-ri-setop-kerja-sama,2025-09-03 19:00:00 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,VIDEO: Detik-detik Kebakaran Melanda Asrama Polri Serpong Tangsel,https://www.cnnindonesia.com/nasional/20250903172538-24-1269799/video-detik-detik-kebakaran-melanda-asrama-polri-serpong-tangsel,2025-09-03 18:58:46 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,Prabowo Bertemu Putin di China Bahas Kelanjutan Investasi,https://finance.detik.com/berita-ekonomi-bisnis/d-8095021/prabowo-bertemu-putin-di-china-bahas-kelanjutan-investasi,2025-09-03 18:58:36 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"CR-V Kecelakaan hingga Ringsek di Tol Bintaro, 1 Tewas dan 2 Terluka",https://news.detik.com/berita/d-8095015/cr-v-kecelakaan-hingga-ringsek-di-tol-bintaro-1-tewas-dan-2-terluka,2025-09-03 18:55:59 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,Ilham Jelaskan Mercedes Benz BJ Habibie yang Dijual ke Ridwan Kamil,https://www.cnnindonesia.com/nasional/20250903180625-12-1269819/ilham-jelaskan-mercedes-benz-bj-habibie-yang-dijual-ke-ridwan-kamil,2025-09-03 18:55:26 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
CNNI Nasional,rss,FOTO: Spanduk Ajakan Damai Warga Bertebaran di Sudut Jakarta,https://www.cnnindonesia.com/nasional/20250903175954-22-1269809/foto-spanduk-ajakan-damai-warga-bertebaran-di-sudut-jakarta,2025-09-03 18:55:02 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Tempo Nasional,rss,Mahasiswa Minta Pimpinan DPR Telepon Kapolri untuk Bebaskan Pendemo yang Ditahan,https://nasional.tempo.co/read/2045894/mahasiswa-minta-pimpinan-dpr-telepon-kapolri-untuk-bebaskan-pendemo-yang-ditahan,2025-09-03 18:54:45 +0700,2025-09-03 22:21:58 +0700,tempo.co
Detik Finance,rss,Pramono Minta MRT Putus Kontrak Kerja Sama Kelola District Blok M,https://finance.detik.com/berita-ekonomi-bisnis/d-8094997/pramono-minta-mrt-putus-kontrak-kerja-sama-kelola-district-blok-m,2025-09-03 18:50:35 +0700,2025-09-03 22:21:58 +0700,detik.com
Tempo Nasional,rss,32 Santri Keracunan Dirawat Intensif di RS Bhayangkara Depok,https://nasional.tempo.co/read/2045888/32-santri-keracunan-dirawat-intensif-di-rs-bhayangkara-depok,2025-09-03 18:46:56 +0700,2025-09-03 22:21:58 +0700,tempo.co
CNNI Nasional,rss,Dasco Bertemu Mahasiswa: Mohon Maaf Atas Kekurangan Kami,https://www.cnnindonesia.com/nasional/20250903180530-32-1269818/dasco-bertemu-mahasiswa-mohon-maaf-atas-kekurangan-kami,2025-09-03 18:46:17 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,ESDM Ungkap Penyebab BBM di SPBU Shell-BP Kosong,https://finance.detik.com/energi/d-8094970/esdm-ungkap-penyebab-bbm-di-spbu-shell-bp-kosong,2025-09-03 18:45:45 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Ekonomi,rss,"Sejumlah Event Ditunda Imbas Demo, Agency dan Vendor Terpukul",https://www.cnnindonesia.com/ekonomi/20250902185253-532-1269389/sejumlah-event-ditunda-imbas-demo-agency-dan-vendor-terpukul,2025-09-03 18:45:39 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik News,rss,Polisi Tangkap Pelaku Penjarahan Rumah Menkeu Sri Mulyani!,https://news.detik.com/berita/d-8094998/polisi-tangkap-pelaku-penjarahan-rumah-menkeu-sri-mulyani,2025-09-03 18:43:47 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Anak Ungkap Mercy BJ Habibie Belum Dilunasi RK-Warna Mobil Diganti Tanpa Izin,https://news.detik.com/berita/d-8094995/anak-ungkap-mercy-bj-habibie-belum-dilunasi-rk-warna-mobil-diganti-tanpa-izin,2025-09-03 18:39:21 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Bakamla Usul Tambah Anggaran Rp 5,6 T, Akan Bangun Pos Pantau di 35 Titik",https://news.detik.com/berita/d-8094986/bakamla-usul-tambah-anggaran-rp-5-6-t-akan-bangun-pos-pantau-di-35-titik,2025-09-03 18:36:34 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Gubernur Pramono Tinjau Distrik Blok M yang Viral Ditinggal Penyewa,https://news.detik.com/foto-news/d-8094979/gubernur-pramono-tinjau-distrik-blok-m-yang-viral-ditinggal-penyewa,2025-09-03 18:36:17 +0700,2025-09-03 22:21:58 +0700,detik.com
GNews,rss,Dua Pemuda Indonesia di Jepang Terima Penghargaan Polisi Usai Selamatkan Anak Hilang - Kompas.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQSXhvNUlBLXpDelZFd0cxRVNfWklpcVliTWlSc09wcGNqU2lMMHdEdHVqV0JzaE81VFl5bDNaNVpfUU5hQzZrUUI0SlpDT2NNN1V2azY4SV8xYllJZV82MkZSZGowT1QyeGVxdUpKYkVnZVpDZTB5LWtuRVdZck9XbDhyYktfYlhxbm1yQ1BRUkhlejhScjRTemMyUmw4dlhKSGUwOWxRc3NIckkyZ3VhZkZabTdFbGZqWWlyNnBmV0dXSDg?oc=5,2025-09-03 18:31:33 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Ekonomi,rss,"RUPSLB Telkom Ditunda, Batal Digelar Hari Ini",https://www.cnnindonesia.com/ekonomi/20250903182429-92-1269835/rupslb-telkom-ditunda-batal-digelar-hari-ini,2025-09-03 18:31:31 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,"Nilai Ekspor Batu Bara RI Anjlok 21,74%, Ini Biang Keroknya",https://finance.detik.com/energi/d-8094903/nilai-ekspor-batu-bara-ri-anjlok-21-74-ini-biang-keroknya,2025-09-03 18:30:32 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Kata NasDem soal Kabar Sahroni Mundur sebagai Anggota DPR,https://news.detik.com/berita/d-8094973/kata-nasdem-soal-kabar-sahroni-mundur-sebagai-anggota-dpr,2025-09-03 18:29:40 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,Dasco: Tunjangan Perumahan DPR Dihentikan Sejak 31 Agustus,https://www.cnnindonesia.com/nasional/20250903181641-32-1269832/dasco-tunjangan-perumahan-dpr-dihentikan-sejak-31-agustus,2025-09-03 18:27:54 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Tempo Bisnis,rss,Kenapa Industri Otomotif Diminta Tak Lakukan PHK saat Perekonomian Menantang,https://bisnis.tempo.co/read/2045885/kenapa-industri-otomotif-diminta-tak-lakukan-phk-saat-perekonomian-menantang,2025-09-03 18:26:02 +0700,2025-09-03 22:21:58 +0700,tempo.co
Detik News,rss,"Rapat di DPR, Lemhannas Usul Tambah Anggaran Rp 312 Miliar",https://news.detik.com/berita/d-8094959/rapat-di-dpr-lemhannas-usul-tambah-anggaran-rp-312-miliar,2025-09-03 18:23:08 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,VIDEO: Pernyataan Lengkap Gerakan Nurani Bangsa untuk Prabowo,https://www.cnnindonesia.com/nasional/20250903171132-36-1269793/video-pernyataan-lengkap-gerakan-nurani-bangsa-untuk-prabowo,2025-09-03 18:18:54 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
GNews,rss,Ketika Tradisi Subak Bali Masuk Museum - Tempo.co,https://news.google.com/rss/articles/CBMifEFVX3lxTE9vVXVVZ1lnQllhZ1FQNEZMSGxYZDhBQzdrVGc5dzlkMXlDT3dQcldfUGZmT1ZaRFhJbllOUWJHcE15eVVmeGpvUG9rUjBXa1BTWXUzWkJkck1Ia012VlNzQWNSZ2RPUHk2NFlCQTZIdVVzZFVOWGlKNUViNkc?oc=5,2025-09-03 18:18:39 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Pemandangan Nyepi di Waktu Malam di Museum Saka - Tempo.co,https://news.google.com/rss/articles/CBMiekFVX3lxTFA0WFJQeElTVGhBQ0hPejJFRG9nbi1MUWxSbXo4bno2NjA0Tlo2cWtmaGtMTkVOQnRCNExLNlZRcWNqMHFHbTRxVnY2VlNBYzdPNS10dUV3U1JtNWhWeXp1czZVdUZ1bjZMUkhxY2t0U2xXZXVUajh6cXBn?oc=5,2025-09-03 18:17:06 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik News,rss,Dinkes Kabupaten Serang Investigasi Keracunan MBG di SMPN 1 Karangwatu,https://news.detik.com/berita/d-8094954/dinkes-kabupaten-serang-investigasi-keracunan-mbg-di-smpn-1-karangwatu,2025-09-03 18:15:39 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Warga Indonesia di Australia Sampaikan Kekecewaan terhadap Pemerintah RI,https://news.detik.com/abc-australia/d-8094950/warga-indonesia-di-australia-sampaikan-kekecewaan-terhadap-pemerintah-ri,2025-09-03 18:13:42 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Jangan Tertipu! Akun TikTok @lokercpns7 Sebar Hoax 'Pendaftaran CPNS Imigrasi',https://news.detik.com/berita/d-8094946/jangan-tertipu-akun-tiktok-lokercpns7-sebar-hoax-pendaftaran-cpns-imigrasi,2025-09-03 18:12:14 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Ekonomi,rss,"Pemerintahan Prabowo Impor Senjata Rp1,06 T Semester I 2025",https://www.cnnindonesia.com/ekonomi/20250903173823-532-1269802/pemerintahan-prabowo-impor-senjata-rp106-t-semester-i-2025,2025-09-03 18:11:51 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
CNNI Nasional,rss,"Kebakaran di Asrama Polsek Serpong Padam, 20 Rumah Hangus",https://www.cnnindonesia.com/nasional/20250903173523-20-1269820/kebakaran-di-asrama-polsek-serpong-padam-20-rumah-hangus,2025-09-03 18:11:40 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,"UMKM District Blok M Disarankan Pindah ke Blok M Hub, Sewa Gratis 2 Bulan!",https://finance.detik.com/berita-ekonomi-bisnis/d-8094920/umkm-district-blok-m-disarankan-pindah-ke-blok-m-hub-sewa-gratis-2-bulan,2025-09-03 18:11:02 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Kemensos Akan Beri Santunan kepada Korban Unjuk Rasa,https://news.detik.com/berita/d-8094942/kemensos-akan-beri-santunan-kepada-korban-unjuk-rasa,2025-09-03 18:08:40 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Xi Jinping Unjuk Kekuatan di Parade Militer Bersama Putin-Kim,https://news.detik.com/dw/d-8094939/xi-jinping-unjuk-kekuatan-di-parade-militer-bersama-putin-kim,2025-09-03 18:07:58 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Pramono Gratiskan Sewa Kios Blok M 2 Bulan Usai Heboh Biaya Naik Drastis,https://news.detik.com/berita/d-8094935/pramono-gratiskan-sewa-kios-blok-m-2-bulan-usai-heboh-biaya-naik-drastis,2025-09-03 18:05:16 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Warga Asrama Polisi Serpong Korban Kebakaran Ngungsi ke Kecamatan,https://news.detik.com/berita/d-8094934/warga-asrama-polisi-serpong-korban-kebakaran-ngungsi-ke-kecamatan,2025-09-03 18:04:41 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,5 Berita Terpopuler Internasional Hari Ini,https://news.detik.com/internasional/d-8094933/5-berita-terpopuler-internasional-hari-ini,2025-09-03 18:04:31 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"RK Beli Mercy Peninggalan BJ Habibie Rp 2,6 M, Baru Dicicil Rp 1,3 M",https://news.detik.com/berita/d-8094926/rk-beli-mercy-peninggalan-bj-habibie-rp-2-6-m-baru-dicicil-rp-1-3-m,2025-09-03 17:58:14 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik Finance,rss,Prabowo Bertemu Xi Jinping Bahas Giant Sea Wall,https://finance.detik.com/infrastruktur/d-8094922/prabowo-bertemu-xi-jinping-bahas-giant-sea-wall,2025-09-03 17:57:31 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Info Diskon Tiket Kereta 20% 1-30 September 2025, Cek Syaratnya!",https://news.detik.com/berita/d-8094921/info-diskon-tiket-kereta-20-1-30-september-2025-cek-syaratnya,2025-09-03 17:56:56 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,BPOM Gandeng KKP Investigasi Temuan Udang Beku RI Terpapar Radioaktif,https://news.detik.com/berita/d-8094919/bpom-gandeng-kkp-investigasi-temuan-udang-beku-ri-terpapar-radioaktif,2025-09-03 17:55:57 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Polres Rohil Gagalkan TPPO: 4 Tersangka Dijerat, 15 Korban Diselamatkan",https://news.detik.com/melindungi-tuah-marwah/d-8094917/polres-rohil-gagalkan-tppo-4-tersangka-dijerat-15-korban-diselamatkan,2025-09-03 17:55:10 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"AS Kirim Kapal Perang ke Karibia, Nikaragua: Mau Gulingkan Pemerintah",https://news.detik.com/internasional/d-8094916/as-kirim-kapal-perang-ke-karibia-nikaragua-mau-gulingkan-pemerintah,2025-09-03 17:54:54 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Ekonomi,rss,"CBI Luncurkan Aplikasi SkorKu, Bantu Warga Tingkatkan Skor Kredit",https://www.cnnindonesia.com/ekonomi/20250903173814-78-1269801/cbi-luncurkan-aplikasi-skorku-bantu-warga-tingkatkan-skor-kredit,2025-09-03 17:54:33 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
CNNI Nasional,rss,Mahasiswa Desak Dasco Telepon Kapolri Bebaskan Pedemo Ditahan,https://www.cnnindonesia.com/nasional/20250903174456-20-1269804/mahasiswa-desak-dasco-telepon-kapolri-bebaskan-pedemo-ditahan,2025-09-03 17:53:54 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,"Sempat Rugi Rp 697 M, Emiten Bakrie (VIVA) Akhirnya Cetak Laba Rp 1,19 T",https://finance.detik.com/bursa-dan-valas/d-8094913/sempat-rugi-rp-697-m-emiten-bakrie-viva-akhirnya-cetak-laba-rp-1-19-t,2025-09-03 17:53:44 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Andre Rosiade Minta Maaf ke Masyarakat Sumbar Belum Maksimal Jadi Anggota DPR,https://news.detik.com/berita/d-8094902/andre-rosiade-minta-maaf-ke-masyarakat-sumbar-belum-maksimal-jadi-anggota-dpr,2025-09-03 17:49:57 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Ekonomi,rss,"Cegah Spekulasi Harga, Pemerintah Gelontorkan 43 Ribu Ton Beras Murah",https://www.cnnindonesia.com/ekonomi/20250903151642-92-1269732/cegah-spekulasi-harga-pemerintah-gelontorkan-43-ribu-ton-beras-murah,2025-09-03 17:49:49 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
CNNI Nasional,rss,"VIDEO: BEM SI Temui Pimpinan DPR, Desak Usut Klaim Prabowo soal Makar",https://www.cnnindonesia.com/nasional/20250903161304-36-1269773/video-bem-si-temui-pimpinan-dpr-desak-usut-klaim-prabowo-soal-makar,2025-09-03 17:48:47 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
CNNI Nasional,rss,"Delpedro Marhaen Tulis Surat: Makin Ditekan, Makin Melawan",https://www.cnnindonesia.com/nasional/20250903160044-12-1269764/delpedro-marhaen-tulis-surat-makin-ditekan-makin-melawan,2025-09-03 17:46:17 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik News,rss,Menag Minta Maaf Usai Ucapan soal Guru Viral: Tak Ada Niat Merendahkan,https://news.detik.com/berita/d-8094896/menag-minta-maaf-usai-ucapan-soal-guru-viral-tak-ada-niat-merendahkan,2025-09-03 17:45:31 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Harga Sewa Kios Blok M Naik, Pramono Minta MRT Putus Kerja Sama Koperasi",https://news.detik.com/berita/d-8094892/harga-sewa-kios-blok-m-naik-pramono-minta-mrt-putus-kerja-sama-koperasi,2025-09-03 17:43:04 +0700,2025-09-03 22:21:58 +0700,detik.com
Tempo Bisnis,rss,Dirut BRI Ungkap Strategi Keberhasilan Peningkatan Dana Murah,https://bisnis.tempo.co/read/2045873/dirut-bri-ungkap-strategi-keberhasilan-peningkatan-dana-murah,2025-09-03 17:41:55 +0700,2025-09-03 22:21:58 +0700,tempo.co
Detik News,rss,Awal Mula Truk Ketahuan Buang Tinja ke Kali Ciliwung dari Atas Tol Cijago,https://news.detik.com/berita/d-8094891/awal-mula-truk-ketahuan-buang-tinja-ke-kali-ciliwung-dari-atas-tol-cijago,2025-09-03 17:41:44 +0700,2025-09-03 22:21:58 +0700,detik.com
Tempo Bisnis,rss,"8 Tuntutan Ekonomi Celios, dari Copot Sri Mulyani hingga Setop Tambah Utang Baru",https://bisnis.tempo.co/read/2045872/8-tuntutan-ekonomi-celios-dari-copot-sri-mulyani-hingga-setop-tambah-utang-baru,2025-09-03 17:40:56 +0700,2025-09-03 22:21:58 +0700,tempo.co
CNNI Nasional,rss,GNB Minta Institusi Negara Bersikap Berdasar Etika dan Kepatutan,https://www.cnnindonesia.com/nasional/20250903165546-32-1269790/gnb-minta-institusi-negara-bersikap-berdasar-etika-dan-kepatutan,2025-09-03 17:38:48 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik News,rss,BMKG Imbau Warga Banten Waspadai Cuaca Ekstrem pada 3-5 September,https://news.detik.com/berita/d-8094883/bmkg-imbau-warga-banten-waspadai-cuaca-ekstrem-pada-3-5-september,2025-09-03 17:36:19 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,MKD Surati Sekjen DPR Setop Gaji dan Tunjangan Sahroni Cs,https://www.cnnindonesia.com/nasional/20250903171225-32-1269794/mkd-surati-sekjen-dpr-setop-gaji-dan-tunjangan-sahroni-cs,2025-09-03 17:32:21 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,"Truk Dibatasi Saat Libur Panjang Akhir Pekan, Ini Jadwalnya",https://finance.detik.com/berita-ekonomi-bisnis/d-8094844/truk-dibatasi-saat-libur-panjang-akhir-pekan-ini-jadwalnya,2025-09-03 17:27:11 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Prabowo 8 Jam di China Penuhi Undangan Xi Jinping, Langsung Balik ke RI",https://news.detik.com/berita/d-8094843/prabowo-8-jam-di-china-penuhi-undangan-xi-jinping-langsung-balik-ke-ri,2025-09-03 17:26:38 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"Kronologi Kebakaran Asrama Polri di Serpong, Api Kini Sudah Padam",https://news.detik.com/berita/d-8094842/kronologi-kebakaran-asrama-polri-di-serpong-api-kini-sudah-padam,2025-09-03 17:26:20 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"BPOM Uji Ompreng MBG Diduga Mengandung Minyak Babi, Hasil Akan Diumumkan",https://news.detik.com/berita/d-8094839/bpom-uji-ompreng-mbg-diduga-mengandung-minyak-babi-hasil-akan-diumumkan,2025-09-03 17:25:39 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,"IPW: Sampaikan Aspirasi dengan Damai, Ketertiban Hukum Harus Dijaga",https://news.detik.com/berita/d-8094838/ipw-sampaikan-aspirasi-dengan-damai-ketertiban-hukum-harus-dijaga,2025-09-03 17:25:16 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik News,rss,Rusia Ngotot Minta Pengakuan Dunia Atas Wilayah Ukraina yang Dicaplok,https://news.detik.com/internasional/d-8094835/rusia-ngotot-minta-pengakuan-dunia-atas-wilayah-ukraina-yang-dicaplok,2025-09-03 17:23:50 +0700,2025-09-03 22:21:58 +0700,detik.com
